2026-09-11 02:48:27,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from khung-1
2026-09-11 02:48:27,357 INFO  ExportHelperExtension.cs: 1136 - Found 55 in khung-1
2026-09-11 02:48:27,358 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in khung-1
2026-09-11 02:48:27,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final.SLDASM
2026-09-11 02:48:27,358 INFO  ExportHelperExtension.cs: 1136 - Found 53 in final.SLDASM
2026-09-11 02:48:27,358 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in final.SLDASM
2026-09-11 02:48:27,359 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-11 02:48:27,359 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2026-09-11 02:48:27,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from left_foot_back-1
2026-09-11 02:48:27,359 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_back-1
2026-09-11 02:48:27,360 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in left_foot_back-1
2026-09-11 02:48:27,360 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from right_foot_after-1
2026-09-11 02:48:27,360 INFO  ExportHelperExtension.cs: 1136 - Found 71 in right_foot_after-1
2026-09-11 02:48:27,360 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in right_foot_after-1
2026-09-11 02:48:27,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from left_foot_after-1
2026-09-11 02:48:27,361 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_after-1
2026-09-11 02:48:27,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in left_foot_after-1
2026-09-11 02:48:27,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Right_foot_bacl-1
2026-09-11 02:48:27,362 INFO  ExportHelperExtension.cs: 1136 - Found 72 in Right_foot_bacl-1
2026-09-11 02:48:27,362 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Right_foot_bacl-1
2026-09-11 02:48:27,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from khung-1
2026-09-11 02:48:27,362 INFO  ExportHelperExtension.cs: 1136 - Found 55 in khung-1
2026-09-11 02:48:27,362 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in khung-1
2026-09-11 02:48:27,386 INFO  SwAddin.cs: 339 - Loading config tree
2026-09-11 02:48:27,386 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-09-11 02:48:27,388 INFO  SwAddin.cs: 344 - Showing property manager
2026-09-11 02:48:47,769 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-11 02:48:58,770 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-09-11 02:48:58,894 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-09-11 02:51:20,027 INFO  SwAddin.cs: 294 - Assembly export called for file final.SLDASM
2026-09-11 02:51:20,028 INFO  SwAddin.cs: 299 - Save is required
2026-09-11 02:51:20,028 INFO  SwAddin.cs: 313 - Saving assembly
2026-09-11 02:51:20,389 INFO  SwAddin.cs: 316 - Opening property manager
2026-09-11 02:51:20,389 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from final.SLDASM
2026-09-11 02:51:20,390 INFO  ExportHelperExtension.cs: 1136 - Found 54 in final.SLDASM
2026-09-11 02:51:20,390 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in final.SLDASM
2026-09-11 02:51:20,390 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-11 02:51:20,391 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2026-09-11 02:51:20,391 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from left_foot_back-1
2026-09-11 02:51:20,391 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_back-1
2026-09-11 02:51:20,392 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in left_foot_back-1
2026-09-11 02:51:20,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from right_foot_after-1
2026-09-11 02:51:20,392 INFO  ExportHelperExtension.cs: 1136 - Found 71 in right_foot_after-1
2026-09-11 02:51:20,393 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in right_foot_after-1
2026-09-11 02:51:20,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from left_foot_after-1
2026-09-11 02:51:20,393 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_after-1
2026-09-11 02:51:20,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in left_foot_after-1
2026-09-11 02:51:20,394 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Right_foot_bacl-1
2026-09-11 02:51:20,395 INFO  ExportHelperExtension.cs: 1136 - Found 72 in Right_foot_bacl-1
2026-09-11 02:51:20,395 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Right_foot_bacl-1
2026-09-11 02:51:20,395 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from khung-1
2026-09-11 02:51:20,396 INFO  ExportHelperExtension.cs: 1136 - Found 55 in khung-1
2026-09-11 02:51:20,396 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in khung-1
2026-09-11 02:51:20,396 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from final.SLDASM
2026-09-11 02:51:20,396 INFO  ExportHelperExtension.cs: 1136 - Found 54 in final.SLDASM
2026-09-11 02:51:20,397 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in final.SLDASM
2026-09-11 02:51:20,397 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-09-11 02:51:20,397 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2026-09-11 02:51:20,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from left_foot_back-1
2026-09-11 02:51:20,398 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_back-1
2026-09-11 02:51:20,398 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in left_foot_back-1
2026-09-11 02:51:20,398 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from right_foot_after-1
2026-09-11 02:51:20,399 INFO  ExportHelperExtension.cs: 1136 - Found 71 in right_foot_after-1
2026-09-11 02:51:20,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in right_foot_after-1
2026-09-11 02:51:20,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from left_foot_after-1
2026-09-11 02:51:20,399 INFO  ExportHelperExtension.cs: 1136 - Found 71 in left_foot_after-1
2026-09-11 02:51:20,400 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in left_foot_after-1
2026-09-11 02:51:20,400 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Right_foot_bacl-1
2026-09-11 02:51:20,400 INFO  ExportHelperExtension.cs: 1136 - Found 72 in Right_foot_bacl-1
2026-09-11 02:51:20,400 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Right_foot_bacl-1
2026-09-11 02:51:20,401 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from khung-1
2026-09-11 02:51:20,401 INFO  ExportHelperExtension.cs: 1136 - Found 55 in khung-1
2026-09-11 02:51:20,401 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in khung-1
2026-09-11 02:51:20,609 INFO  SwAddin.cs: 339 - Loading config tree
2026-09-11 02:51:20,611 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
